MJD,cpo_dx,cpo_dy,err_dx,err_dy
56874,6.2e-05,-0.000411,6.2e-05,0.000411
56875,4.2e-05,-0.000377,4.2e-05,0.000377
56876,1.1e-05,-0.00033,1.1e-05,0.00033
56877,-1.7e-05,-0.000286,1.7e-05,0.000286
56878,-6e-06,-0.000293,6e-06,0.000293
56879,2.4e-05,-0.000325,2.4e-05,0.000325
56880,5.5e-05,-0.000358,5.5e-05,0.000358
56881,7.3e-05,-0.000378,7.3e-05,0.000378
56882,3.6e-05,-0.000329,3.6e-05,0.000329
56883,-2.1e-05,-0.000259,2.1e-05,0.000259
56884,-7.1e-05,-0.000194,7.1e-05,0.000194
56885,-6.4e-05,-0.000191,6.4e-05,0.000191
56886,-2.3e-05,-0.000226,2.3e-05,0.000226
56887,2.4e-05,-0.00027,2.4e-05,0.00027
56888,6.3e-05,-0.000309,6.3e-05,0.000309
56889,4.9e-05,-0.000302,4.9e-05,0.000302
56890,1.5e-05,-0.000277,1.5e-05,0.000277
56891,-2.2e-05,-0.000248,2.2e-05,0.000248
56892,-6.1e-05,-0.000193,6.1e-05,0.000193
56893,-8.6e-05,-0.000147,8.6e-05,0.000147
56894,-7.8e-05,-0.000141,7.8e-05,0.000141
56895,-2e-05,-0.000203,2e-05,0.000203
56896,0.000114,-0.000376,0.000114,0.000376
56897,0.000143,-0.000391,0.000143,0.000391
56898,5.9e-05,-0.000245,5.9e-05,0.000245
56899,-5e-06,-0.000189,5e-06,0.000189
56900,-3.5e-05,-0.000225,3.5e-05,0.000225
56901,-4.9e-05,-0.000281,4.9e-05,0.000281
56902,-4.5e-05,-0.000333,4.5e-05,0.000333
56903,-2.2e-05,-0.000355,2.2e-05,0.000355
56904,3.9e-05,-0.0003,3.9e-05,0.0003
56905,-2.9e-05,-0.000398,2.9e-05,0.000398
56906,-0.000101,-0.000502,0.000101,0.000502
56907,-0.000111,-0.000521,0.000111,0.000521
56908,-9.7e-05,-0.000503,9.7e-05,0.000503
56909,-8.5e-05,-0.000471,8.5e-05,0.000471
56910,-0.000153,-0.000504,0.000153,0.000504
56911,-0.000242,-0.000547,0.000242,0.000547
56912,-0.000319,-0.000574,0.000319,0.000574
56913,-0.000325,-0.000526,0.000325,0.000526
56914,-0.000284,-0.000432,0.000284,0.000432
56915,-0.000223,-0.000329,0.000223,0.000329
56916,-0.000157,-0.000233,0.000157,0.000233
56917,-0.000113,-0.0002,0.000113,0.0002
56918,-8.1e-05,-0.000195,8.1e-05,0.000195
56919,-5.8e-05,-0.000201,5.8e-05,0.000201
56920,-5e-05,-0.0002,5e-05,0.0002
56921,-5.3e-05,-0.000195,5.3e-05,0.000195
56922,-6.3e-05,-0.000191,6.3e-05,0.000191
56923,-7.7e-05,-0.000188,7.7e-05,0.000188
56924,-0.0001,-0.00019,0.0001,0.00019
56925,-0.000121,-0.000193,0.000121,0.000193
56926,-0.000132,-0.000196,0.000132,0.000196
56927,-8.3e-05,-0.000187,8.3e-05,0.000187
56928,-1e-05,-0.000173,1e-05,0.000173
56929,4.9e-05,-0.000164,4.9e-05,0.000164
56930,6.9e-05,-0.000165,6.9e-05,0.000165
56931,-8e-06,-0.000189,8e-06,0.000189
56932,-0.000119,-0.000223,0.000119,0.000223
56933,-0.000188,-0.000259,0.000188,0.000259
56934,-0.000215,-0.000293,0.000215,0.000293
56935,-0.000219,-0.00032,0.000219,0.00032
56936,-0.000208,-0.000335,0.000208,0.000335
56937,-0.000189,-0.000334,0.000189,0.000334
56938,-0.000178,-0.000291,0.000178,0.000291
56939,-0.000167,-0.000232,0.000167,0.000232
56940,-0.000156,-0.000173,0.000156,0.000173
56941,-0.000148,-0.00013,0.000148,0.00013
56942,-0.000143,-0.000103,0.000143,0.000103
56943,-0.00014,-9e-05,0.00014,9e-05
56944,-0.000137,-9.4e-05,0.000137,9.4e-05
56945,-0.000134,-0.000115,0.000134,0.000115
56946,-0.000129,-0.00017,0.000129,0.00017
56947,-0.000127,-0.000226,0.000127,0.000226
56948,-0.000138,-0.000203,0.000138,0.000203
56949,-0.000158,-0.000133,0.000158,0.000133
56950,-0.000176,-7.3e-05,0.000176,7.3e-05
56951,-0.000186,-6.1e-05,0.000186,6.1e-05
56952,-0.000177,-0.000147,0.000177,0.000147
56953,-0.000203,-0.000221,0.000203,0.000221
56954,-0.000269,-0.000247,0.000269,0.000247
56955,-0.000341,-0.000245,0.000341,0.000245
56956,-0.00039,-0.000225,0.00039,0.000225
56957,-0.000389,-0.000199,0.000389,0.000199
56958,-0.000309,-0.000177,0.000309,0.000177
56959,-0.000101,-0.000173,0.000101,0.000173
56960,-4.7e-05,-0.000166,4.7e-05,0.000166
56961,-0.00015,-0.000154,0.00015,0.000154
56962,-0.000211,-0.000146,0.000211,0.000146
56963,-0.00022,-0.000139,0.00022,0.000139
56964,-0.000214,-0.000132,0.000214,0.000132
56965,-0.0002,-0.000121,0.0002,0.000121
56966,-0.000187,-9.7e-05,0.000187,9.7e-05
56967,-0.000175,-6.9e-05,0.000175,6.9e-05
56968,-0.000163,-4.5e-05,0.000163,4.5e-05
56969,-0.000211,-4.4e-05,0.000211,4.4e-05
56970,-0.000267,-5.6e-05,0.000267,5.6e-05
56971,-0.000276,-7e-05,0.000276,7e-05
56972,-0.000203,-7.8e-05,0.000203,7.8e-05
56973,5e-06,-8.7e-05,5e-06,8.7e-05
56974,0.000197,9.2e-05,0.000197,9.2e-05
56975,-2.1e-05,-1.2e-05,2.1e-05,1.2e-05
56976,-0.000268,-0.000179,0.000268,0.000179
56977,-0.000315,-0.000214,0.000315,0.000214
56978,-0.000271,-0.000184,0.000271,0.000184
56979,-0.000189,-0.00012,0.000189,0.00012
56980,-0.00018,-4.2e-05,0.00018,4.2e-05
56981,-0.000166,-1e-06,0.000166,1e-06
56982,-0.000103,-5.2e-05,0.000103,5.2e-05
56983,-6.8e-05,-0.00011,6.8e-05,0.00011
56984,-8.3e-05,-0.000133,8.3e-05,0.000133
56985,-0.000123,-0.000124,0.000123,0.000124
56986,-0.000171,-8e-05,0.000171,8e-05
56987,-0.000206,5e-06,0.000206,5e-06
56988,-0.000217,7.2e-05,0.000217,7.2e-05
56989,-0.000203,0.000101,0.000203,0.000101
56990,-0.000178,0.000104,0.000178,0.000104
56991,-0.000155,8.8e-05,0.000155,8.8e-05
56992,-0.000144,6e-05,0.000144,6e-05
56993,-0.000156,2.8e-05,0.000156,2.8e-05
56994,-0.000277,-2e-06,0.000277,2e-06
56995,-0.000335,-2.3e-05,0.000335,2.3e-05
56996,-0.000235,-2.6e-05,0.000235,2.6e-05
56997,-0.000121,-1.2e-05,0.000121,1.2e-05
56998,-6.3e-05,1.3e-05,6.3e-05,1.3e-05
56999,-4.4e-05,3.9e-05,4.4e-05,3.9e-05
57000,-5.8e-05,5.4e-05,5.8e-05,5.4e-05
57001,-0.000101,5e-05,0.000101,5e-05
57002,-0.000179,-1.1e-05,0.000179,1.1e-05
57003,-0.000257,-7.4e-05,0.000257,7.4e-05
57004,-0.000267,-6.5e-05,0.000267,6.5e-05
57005,-0.000223,-2e-06,0.000223,2e-06
57006,-0.000162,7.4e-05,0.000162,7.4e-05
57007,-0.000105,0.000139,0.000105,0.000139
57008,-0.000115,0.000107,0.000115,0.000107
57009,-0.000153,4e-05,0.000153,4e-05
57010,-0.000198,-3e-05,0.000198,3e-05
57011,-0.00024,-7.9e-05,0.00024,7.9e-05
57012,-0.000272,-0.0001,0.000272,0.0001
57013,-0.000286,-8.7e-05,0.000286,8.7e-05
57014,-0.000272,-3.3e-05,0.000272,3.3e-05
57015,-0.000218,7.7e-05,0.000218,7.7e-05
57016,-0.000193,0.000149,0.000193,0.000149
57017,-0.000212,0.000158,0.000212,0.000158
57018,-0.000246,0.00013,0.000246,0.00013
57019,-0.000273,8.3e-05,0.000273,8.3e-05
57020,-0.000273,3.5e-05,0.000273,3.5e-05
57021,-0.000222,3e-06,0.000222,3e-06
57022,-8.9e-05,1.1e-05,8.9e-05,1.1e-05
57023,-1e-05,3.7e-05,1e-05,3.7e-05
57024,-1.7e-05,7.7e-05,1.7e-05,7.7e-05
57025,-7.5e-05,0.000121,7.5e-05,0.000121
57026,-0.000159,0.000162,0.000159,0.000162
57027,-0.000242,0.000196,0.000242,0.000196
57028,-0.000302,0.000214,0.000302,0.000214
57029,-0.000234,0.000188,0.000234,0.000188
57030,-0.000134,0.000145,0.000134,0.000145
57031,-4.1e-05,9.8e-05,4.1e-05,9.8e-05
57032,-2.1e-05,4.9e-05,2.1e-05,4.9e-05
57033,-5e-05,5e-06,5e-05,5e-06
57034,-9.5e-05,-2.9e-05,9.5e-05,2.9e-05
57035,-0.000141,-4.6e-05,0.000141,4.6e-05
57036,-0.000175,-4e-05,0.000175,4e-05
57037,-0.000161,1e-05,0.000161,1e-05
57038,-0.000134,7.3e-05,0.000134,7.3e-05
57039,-0.000115,0.000111,0.000115,0.000111
57040,-0.000106,0.000125,0.000106,0.000125
57041,-0.000103,0.000121,0.000103,0.000121
57042,-0.000106,0.000103,0.000106,0.000103
57043,-0.000114,7.3e-05,0.000114,7.3e-05
57044,-0.000129,2.7e-05,0.000129,2.7e-05
57045,-0.000147,-1.8e-05,0.000147,1.8e-05
57046,-0.000171,-3.2e-05,0.000171,3.2e-05
57047,-0.000195,-2.2e-05,0.000195,2.2e-05
57048,-0.000212,-1e-06,0.000212,1e-06
57049,-0.000216,2.4e-05,0.000216,2.4e-05
57050,-0.000205,2.5e-05,0.000205,2.5e-05
57051,-0.000164,4.3e-05,0.000164,4.3e-05
57052,-7.8e-05,0.000108,7.8e-05,0.000108
57053,-4.8e-05,0.000159,4.8e-05,0.000159
57054,-8.9e-05,0.00017,8.9e-05,0.00017
57055,-0.000137,0.000151,0.000137,0.000151
57056,-0.000139,0.000109,0.000139,0.000109
57057,-3.2e-05,4e-05,3.2e-05,4e-05
57058,0.000133,7.9e-05,0.000133,7.9e-05
57059,4.7e-05,0.000146,4.7e-05,0.000146
57060,-8.2e-05,0.000255,8.2e-05,0.000255
57061,-0.000109,0.000377,0.000109,0.000377
57062,-0.000104,0.00041,0.000104,0.00041
57063,-0.000105,0.000261,0.000105,0.000261
57064,-0.000174,-0.000245,0.000174,0.000245
57065,-5.8e-05,-9.6e-05,5.8e-05,9.6e-05
57066,-3.4e-05,9.6e-05,3.4e-05,9.6e-05
57067,-1.1e-05,0.000117,1.1e-05,0.000117
57068,8.2e-05,7.6e-05,8.2e-05,7.6e-05
57069,0.000149,2.3e-05,0.000149,2.3e-05
57070,0.00012,1e-05,0.00012,1e-05
57071,-0.000105,0.000106,0.000105,0.000106
57072,-0.000189,0.000169,0.000189,0.000169
57073,-0.000111,0.00018,0.000111,0.00018
57074,-6.2e-05,0.000169,6.2e-05,0.000169
57075,-5e-05,0.000149,5e-05,0.000149
57076,-4.1e-05,0.00013,4.1e-05,0.00013
57077,-3.1e-05,0.000125,3.1e-05,0.000125
57078,2e-06,0.000181,2e-06,0.000181
57079,4.1e-05,0.000259,4.1e-05,0.000259
57080,7.5e-05,0.000335,7.5e-05,0.000335
57081,6.9e-05,0.000351,6.9e-05,0.000351
57082,3.9e-05,0.000326,3.9e-05,0.000326
57083,5e-06,0.000282,5e-06,0.000282
57084,-2.2e-05,0.000229,2.2e-05,0.000229
57085,-3.2e-05,0.000176,3.2e-05,0.000176
57086,5e-06,0.000138,5e-06,0.000138
57087,5e-05,0.000109,5e-05,0.000109
57088,6.9e-05,9.2e-05,6.9e-05,9.2e-05
57089,6.4e-05,8.7e-05,6.4e-05,8.7e-05
57090,4.8e-05,8.9e-05,4.8e-05,8.9e-05
57091,2.7e-05,9.8e-05,2.7e-05,9.8e-05
57092,1.3e-05,0.000109,1.3e-05,0.000109
57093,5e-06,0.000123,5e-06,0.000123
57094,3e-06,0.000141,3e-06,0.000141
57095,2.4e-05,0.000169,2.4e-05,0.000169
57096,5.7e-05,0.0002,5.7e-05,0.0002
57097,8.9e-05,0.000225,8.9e-05,0.000225
57098,0.000112,0.000238,0.000112,0.000238
57099,9.6e-05,0.000207,9.6e-05,0.000207
57100,6.5e-05,0.000164,6.5e-05,0.000164
57101,3.6e-05,0.00013,3.6e-05,0.00013
57102,3.8e-05,0.000159,3.8e-05,0.000159
57103,6.1e-05,0.000223,6.1e-05,0.000223
57104,8.9e-05,0.000288,8.9e-05,0.000288
57105,0.000114,0.000336,0.000114,0.000336
57106,0.00014,0.000327,0.00014,0.000327
57107,0.000139,0.000299,0.000139,0.000299
57108,8.4e-05,0.000275,8.4e-05,0.000275
57109,4.9e-05,0.000242,4.9e-05,0.000242
57110,5.6e-05,0.000198,5.6e-05,0.000198
57111,8e-05,0.000158,8e-05,0.000158
57112,0.000104,0.000135,0.000104,0.000135
57113,9e-05,0.000156,9e-05,0.000156
57114,6.8e-05,0.000195,6.8e-05,0.000195
57115,7.4e-05,0.000205,7.4e-05,0.000205
57116,0.000106,0.00019,0.000106,0.00019
57117,0.000148,0.000168,0.000148,0.000168
57118,0.000189,0.000149,0.000189,0.000149
57119,0.000224,0.000143,0.000224,0.000143
57120,0.000241,0.000158,0.000241,0.000158
57121,0.000233,0.000213,0.000233,0.000213
57122,0.000187,0.000228,0.000187,0.000228
57123,0.000161,0.000215,0.000161,0.000215
57124,0.000174,0.000193,0.000174,0.000193
57125,0.000201,0.000163,0.000201,0.000163
57126,0.000224,0.000132,0.000224,0.000132
57127,0.000177,0.000105,0.000177,0.000105
57128,0.00011,8.6e-05,0.00011,8.6e-05
57129,5.2e-05,7.7e-05,5.2e-05,7.7e-05
57130,6.1e-05,0.000111,6.1e-05,0.000111
57131,0.000109,0.000167,0.000109,0.000167
57132,0.000166,0.000222,0.000166,0.000222
57133,0.000213,0.000264,0.000213,0.000264
57134,0.000218,0.000256,0.000218,0.000256
57135,0.000207,0.000241,0.000207,0.000241
57136,0.000196,0.000243,0.000196,0.000243
57137,0.000217,0.000224,0.000217,0.000224
57138,0.00027,0.000174,0.00027,0.000174
57139,0.000325,0.000118,0.000325,0.000118
57140,0.000359,7.3e-05,0.000359,7.3e-05
57141,0.000315,7.8e-05,0.000315,7.8e-05
57142,0.000245,0.000103,0.000245,0.000103
57143,0.000211,0.000124,0.000211,0.000124
57144,0.00021,0.000138,0.00021,0.000138
57145,0.000221,0.000145,0.000221,0.000145
57146,0.000237,0.000142,0.000237,0.000142
57147,0.000248,0.000127,0.000248,0.000127
57148,0.000229,7.8e-05,0.000229,7.8e-05
57149,0.00021,4.1e-05,0.00021,4.1e-05
57150,0.000207,4.4e-05,0.000207,4.4e-05
57151,0.00021,5.4e-05,0.00021,5.4e-05
57152,0.000214,5.6e-05,0.000214,5.6e-05
57153,0.000216,5.6e-05,0.000216,5.6e-05
57154,0.000213,5.7e-05,0.000213,5.7e-05
57155,0.00019,6.5e-05,0.00019,6.5e-05
57156,0.000161,7.9e-05,0.000161,7.9e-05
57157,0.000137,9.8e-05,0.000137,9.8e-05
57158,0.000144,0.000143,0.000144,0.000143
57159,0.00017,0.000197,0.00017,0.000197
57160,0.000198,0.000243,0.000198,0.000243
57161,0.000221,0.00027,0.000221,0.00027
57162,0.000214,0.000237,0.000214,0.000237
57163,0.000193,0.000178,0.000193,0.000178
57164,0.000171,0.00011,0.000171,0.00011
57165,0.000175,7.3e-05,0.000175,7.3e-05
57166,0.000193,5.7e-05,0.000193,5.7e-05
57167,0.000213,4.8e-05,0.000213,4.8e-05
57168,0.000227,4.1e-05,0.000227,4.1e-05
57169,0.00023,3.1e-05,0.00023,3.1e-05
57170,0.000202,5e-06,0.000202,5e-06
57171,0.000168,-1.8e-05,0.000168,1.8e-05
57172,0.00015,-1.2e-05,0.00015,1.2e-05
57173,0.000147,1.5e-05,0.000147,1.5e-05
57174,0.000151,4.8e-05,0.000151,4.8e-05
57175,0.000159,7.5e-05,0.000159,7.5e-05
57176,0.000163,6.4e-05,0.000163,6.4e-05
57177,0.000167,3.7e-05,0.000167,3.7e-05
57178,0.000172,5e-06,0.000172,5e-06
57179,0.000186,-1.1e-05,0.000186,1.1e-05
57180,0.000204,-1.7e-05,0.000204,1.7e-05
57181,0.000221,-2.2e-05,0.000221,2.2e-05
57182,0.000234,-2.8e-05,0.000234,2.8e-05
57183,0.000241,-3.8e-05,0.000241,3.8e-05
57184,0.000231,-6.3e-05,0.000231,6.3e-05
57185,0.000218,-8.6e-05,0.000218,8.6e-05
57186,0.000212,-8.7e-05,0.000212,8.7e-05
57187,0.000213,-7e-05,0.000213,7e-05
57188,0.000215,-4.5e-05,0.000215,4.5e-05
57189,0.000218,-2e-05,0.000218,2e-05
57190,0.000215,-1.3e-05,0.000215,1.3e-05
57191,0.000211,-1.2e-05,0.000211,1.2e-05
57192,0.000207,-1.3e-05,0.000207,1.3e-05
57193,0.000213,1e-06,0.000213,1e-06
57194,0.000222,1.7e-05,0.000222,1.7e-05
57195,0.000225,2.3e-05,0.000225,2.3e-05
57196,0.000216,1.1e-05,0.000216,1.1e-05
57197,0.000162,-7.4e-05,0.000162,7.4e-05
57198,0.000123,-0.000126,0.000123,0.000126
57199,0.000142,-6.1e-05,0.000142,6.1e-05
57200,0.000171,-1e-05,0.000171,1e-05
57201,0.000189,-2.2e-05,0.000189,2.2e-05
57202,0.000198,-6.2e-05,0.000198,6.2e-05
57203,0.000199,-0.000109,0.000199,0.000109
57204,0.00019,-0.000125,0.00019,0.000125
57205,0.000178,-0.000131,0.000178,0.000131
57206,0.000168,-0.00013,0.000168,0.00013
57207,0.000162,-0.000126,0.000162,0.000126
57208,0.000158,-0.000121,0.000158,0.000121
57209,0.000159,-0.000116,0.000159,0.000116
57210,0.000163,-0.000115,0.000163,0.000115
57211,0.000179,-0.00013,0.000179,0.00013
57212,0.000196,-0.000147,0.000196,0.000147
57213,0.000209,-0.000158,0.000209,0.000158
57214,0.000198,-0.000145,0.000198,0.000145
57215,0.000175,-0.000117,0.000175,0.000117
57216,0.000153,-8.7e-05,0.000153,8.7e-05
57217,0.000138,-6.1e-05,0.000138,6.1e-05
57218,0.000158,-5.4e-05,0.000158,5.4e-05
57219,0.00019,-6e-05,0.00019,6e-05
57220,0.00022,-7.7e-05,0.00022,7.7e-05
57221,0.000227,-0.000122,0.000227,0.000122
57222,0.000217,-0.00018,0.000217,0.00018
57223,0.000197,-0.000232,0.000197,0.000232
57224,0.000172,-0.000267,0.000172,0.000267
57225,0.000139,-0.000237,0.000139,0.000237
57226,0.000107,-0.000183,0.000107,0.000183
57227,8.5e-05,-0.000128,8.5e-05,0.000128
57228,0.000104,-0.000112,0.000104,0.000112
57229,0.000147,-0.000122,0.000147,0.000122
57230,0.000191,-0.000144,0.000191,0.000144
57231,0.000225,-0.000171,0.000225,0.000171
57232,0.000208,-0.000192,0.000208,0.000192
57233,0.00017,-0.00021,0.00017,0.00021
57234,0.000126,-0.000225,0.000126,0.000225
57235,0.000107,-0.000228,0.000107,0.000228
57236,0.000104,-0.000224,0.000104,0.000224
57237,0.000106,-0.000215,0.000106,0.000215
57238,0.000107,-0.000203,0.000107,0.000203
57239,0.000105,-0.000189,0.000105,0.000189
57240,8.7e-05,-0.000175,8.7e-05,0.000175
57241,6.7e-05,-0.000163,6.7e-05,0.000163
57242,5e-05,-0.000154,5e-05,0.000154
57243,3.9e-05,-0.000148,3.9e-05,0.000148
57244,3.5e-05,-0.000146,3.5e-05,0.000146
57245,4e-05,-0.000146,4e-05,0.000146
57246,5.5e-05,-0.000148,5.5e-05,0.000148
57247,8.8e-05,-0.000153,8.8e-05,0.000153
57248,0.000126,-0.000158,0.000126,0.000158
57249,0.000155,-0.000157,0.000155,0.000157
57250,0.000175,-0.000152,0.000175,0.000152
57251,0.000186,-0.000149,0.000186,0.000149
57252,0.000187,-0.00015,0.000187,0.00015
57253,0.000171,-0.000177,0.000171,0.000177
57254,0.000149,-0.000207,0.000149,0.000207
57255,0.000125,-0.00023,0.000125,0.00023
57256,0.000129,-0.000184,0.000129,0.000184
57257,0.000142,-0.000111,0.000142,0.000111
57258,0.000146,-6e-05,0.000146,6e-05
57259,0.000129,-5.9e-05,0.000129,5.9e-05
57260,7.4e-05,-0.000149,7.4e-05,0.000149
57261,8.8e-05,-0.000221,8.8e-05,0.000221
57262,0.000165,-0.000255,0.000165,0.000255
57263,0.000181,-0.000268,0.000181,0.000268
57264,0.000141,-0.000267,0.000141,0.000267
57265,8.3e-05,-0.000255,8.3e-05,0.000255
57266,2.2e-05,-0.000235,2.2e-05,0.000235
57267,-5e-06,-0.00022,5e-06,0.00022
57268,-1.4e-05,-0.000205,1.4e-05,0.000205
57269,-1.2e-05,-0.00019,1.2e-05,0.00019
57270,3.6e-05,-0.00018,3.6e-05,0.00018
57271,0.000103,-0.000173,0.000103,0.000173
57272,0.000162,-0.000168,0.000162,0.000168
57273,0.000191,-0.000166,0.000191,0.000166
57274,0.000175,-0.000164,0.000175,0.000164
57275,7.9e-05,-0.000162,7.9e-05,0.000162
57276,5.3e-05,-0.00018,5.3e-05,0.00018
57277,5.2e-05,-0.000194,5.2e-05,0.000194
57278,4.1e-05,-0.000188,4.1e-05,0.000188
57279,3e-05,-0.000171,3e-05,0.000171
57280,1.9e-05,-0.000149,1.9e-05,0.000149
57281,1.5e-05,-0.000127,1.5e-05,0.000127
57282,1.6e-05,-0.000106,1.6e-05,0.000106
57283,2.1e-05,-8.9e-05,2.1e-05,8.9e-05
57284,3.8e-05,-7.5e-05,3.8e-05,7.5e-05
57285,6.1e-05,-6.9e-05,6.1e-05,6.9e-05
57286,8.3e-05,-7.4e-05,8.3e-05,7.4e-05
57287,0.0001,-9.4e-05,0.0001,9.4e-05
57288,0.000101,-0.000156,0.000101,0.000156
57289,9.2e-05,-0.000228,9.2e-05,0.000228
57290,7.7e-05,-0.000291,7.7e-05,0.000291
57291,5e-05,-0.00029,5e-05,0.00029
57292,1.9e-05,-0.000249,1.9e-05,0.000249
57293,-9e-06,-0.000198,9e-06,0.000198
57294,-2.9e-05,-0.000149,2.9e-05,0.000149
57295,-2e-05,-0.000148,2e-05,0.000148
57296,1e-06,-0.000163,1e-06,0.000163
57297,2.5e-05,-0.000177,2.5e-05,0.000177
57298,6.2e-05,-0.000143,6.2e-05,0.000143
57299,9.2e-05,-9e-05,9.2e-05,9e-05
57300,9.6e-05,-5.3e-05,9.6e-05,5.3e-05
57301,5.9e-05,-5e-05,5.9e-05,5e-05
57302,-5.9e-05,-0.000101,5.9e-05,0.000101
57303,7.6e-05,-0.000273,7.6e-05,0.000273
57304,0.000144,-0.000188,0.000144,0.000188
57305,0.000147,-5.4e-05,0.000147,5.4e-05
57306,0.000162,-2.9e-05,0.000162,2.9e-05
57307,0.000171,-5.5e-05,0.000171,5.5e-05
57308,0.000171,-0.000104,0.000171,0.000104
57309,0.000155,-0.000148,0.000155,0.000148
57310,0.000107,-0.000128,0.000107,0.000128
57311,5.1e-05,-9.5e-05,5.1e-05,9.5e-05
57312,1.6e-05,-8.1e-05,1.6e-05,8.1e-05
57313,0.0,-8.3e-05,0.0,8.3e-05
57314,-5e-06,-9.6e-05,5e-06,9.6e-05
57315,-3e-06,-0.000113,3e-06,0.000113
57316,0.0,-0.000134,0.0,0.000134
57317,5e-06,-0.000154,5e-06,0.000154
57318,8e-06,-0.000168,8e-06,0.000168
57319,-1e-06,-0.000159,1e-06,0.000159
57320,-1.6e-05,-0.000135,1.6e-05,0.000135
57321,-3.2e-05,-0.000108,3.2e-05,0.000108
57322,-4.7e-05,-8.1e-05,4.7e-05,8.1e-05
57323,-5.4e-05,-6.8e-05,5.4e-05,6.8e-05
57324,-5.6e-05,-6.3e-05,5.6e-05,6.3e-05
57325,-5.5e-05,-6e-05,5.5e-05,6e-05
57326,-4.6e-05,-6.1e-05,4.6e-05,6.1e-05
57327,-3.1e-05,-6.2e-05,3.1e-05,6.2e-05
57328,-1.7e-05,-6.3e-05,1.7e-05,6.3e-05
57329,-5e-06,-6.2e-05,5e-06,6.2e-05
57330,1e-06,-5.7e-05,1e-06,5.7e-05
57331,-6e-06,-4.1e-05,6e-06,4.1e-05
57332,-1.7e-05,-2.7e-05,1.7e-05,2.7e-05
57333,-2.6e-05,-6.2e-05,2.6e-05,6.2e-05
57334,-3.1e-05,-0.00012,3.1e-05,0.00012
57335,-3.2e-05,-0.000156,3.2e-05,0.000156
57336,-2.7e-05,-0.00014,2.7e-05,0.00014
57337,-1.1e-05,1e-05,1.1e-05,1e-05
57338,-3.3e-05,-0.000393,3.3e-05,0.000393
57339,-5.8e-05,-0.000256,5.8e-05,0.000256
57340,-5.7e-05,2.8e-05,5.7e-05,2.8e-05
57341,-3.4e-05,5.6e-05,3.4e-05,5.6e-05
57342,-6e-06,-4e-06,6e-06,4e-06
57343,1.3e-05,-6.6e-05,1.3e-05,6.6e-05
57344,1.2e-05,-3.1e-05,1.2e-05,3.1e-05
57345,-0.000101,4.1e-05,0.000101,4.1e-05
57346,-7.7e-05,-0.000166,7.7e-05,0.000166
57347,4e-06,-0.000339,4e-06,0.000339
57348,4.5e-05,-0.00031,4.5e-05,0.00031
57349,5.6e-05,-0.000202,5.6e-05,0.000202
57350,3.6e-05,-9.4e-05,3.6e-05,9.4e-05
57351,-3.8e-05,-7.3e-05,3.8e-05,7.3e-05
57352,3.4e-05,-0.000139,3.4e-05,0.000139
57353,0.000112,-0.000203,0.000112,0.000203
57354,9.6e-05,-0.000215,9.6e-05,0.000215
57355,3.8e-05,-0.0002,3.8e-05,0.0002
57356,-3.6e-05,-0.000169,3.6e-05,0.000169
57357,-9.6e-05,-0.000134,9.6e-05,0.000134
57358,-0.000102,-0.000128,0.000102,0.000128
57359,-6.3e-05,-0.000112,6.3e-05,0.000112
57360,3e-05,-6.2e-05,3e-05,6.2e-05
57361,8.6e-05,-3.1e-05,8.6e-05,3.1e-05
57362,7.2e-05,-3.6e-05,7.2e-05,3.6e-05
57363,1.8e-05,-6.1e-05,1.8e-05,6.1e-05
57364,-5.6e-05,-9.3e-05,5.6e-05,9.3e-05
57365,-0.000113,-0.000103,0.000113,0.000103
57366,-0.000161,-0.000106,0.000161,0.000106
57367,-0.000198,-0.000106,0.000198,0.000106
57368,-0.000134,-0.000154,0.000134,0.000154
57369,-4.3e-05,-0.000202,4.3e-05,0.000202
57370,-3e-06,-0.000198,3e-06,0.000198
57371,-6.4e-05,-0.000108,6.4e-05,0.000108
57372,-0.000304,0.00013,0.000304,0.00013
57373,-0.00033,0.000137,0.00033,0.000137
57374,-0.000135,-8.3e-05,0.000135,8.3e-05
57375,-7.1e-05,-0.000249,7.1e-05,0.000249
57376,-0.00011,-0.000323,0.00011,0.000323
57377,-0.00014,-0.000325,0.00014,0.000325
57378,-0.000105,-0.000236,0.000105,0.000236
57379,6.4e-05,-2.5e-05,6.4e-05,2.5e-05
57380,0.000185,0.000137,0.000185,0.000137
57381,0.000206,0.000193,0.000206,0.000193
57382,0.000163,0.000182,0.000163,0.000182
57383,8.3e-05,0.000128,8.3e-05,0.000128
57384,-1.3e-05,5.2e-05,1.3e-05,5.2e-05
57385,-0.0001,-2.1e-05,0.0001,2.1e-05
57386,-0.000149,-6.4e-05,0.000149,6.4e-05
57387,-0.000174,-8.5e-05,0.000174,8.5e-05
57388,-0.000177,-8.2e-05,0.000177,8.2e-05
57389,-0.000166,-6.9e-05,0.000166,6.9e-05
57390,-0.000144,-5.4e-05,0.000144,5.4e-05
57391,-0.000119,-4.6e-05,0.000119,4.6e-05
57392,-9.4e-05,-5.4e-05,9.4e-05,5.4e-05
57393,-8.6e-05,-0.000124,8.6e-05,0.000124
57394,-8.4e-05,-0.000208,8.4e-05,0.000208
57395,-8.2e-05,-0.000284,8.2e-05,0.000284
57396,-7.5e-05,-0.000307,7.5e-05,0.000307
57397,-6.7e-05,-0.000293,6.7e-05,0.000293
