# MJD,    cpo_dx,    cpo_dy
57487, -0.000132,  0.000043
57488, -0.000098,  0.000068
57489, -0.000058,  0.000111
57490, -0.000019,  0.000157
57491, -0.000005,  0.000162
57492, -0.000002,  0.000152
57493, -0.000003,  0.000139
57494, -0.000001,  0.000135
57495,  0.000002,  0.000136
57496,  0.000003,  0.000139
57497,  0.000004,  0.000144
57498,  0.000019,  0.000138
57499, -0.000191,  0.000270
57500, -0.000032,  0.000133
57501,  0.000219, -0.000036
57502,  0.000292, -0.000041
57503,  0.000276,  0.000031
57504,  0.000209,  0.000137
57505,  0.000127,  0.000233
57506,  0.000098,  0.000228
57507,  0.000080,  0.000194
57508,  0.000053,  0.000167
57509,  0.000026,  0.000149
57510,  0.000010,  0.000136
57511,  0.000015,  0.000127
57512,  0.000049,  0.000123
57513,  0.000152,  0.000124
57514,  0.000259,  0.000126
57515,  0.000299,  0.000118
57516,  0.000280,  0.000102
57517,  0.000226,  0.000087
57518,  0.000150,  0.000078
57519,  0.000071,  0.000092
57520, -0.000007,  0.000114
57521, -0.000076,  0.000136
57522, -0.000096,  0.000117
57523, -0.000081,  0.000077
57524, -0.000047,  0.000042
57525, -0.000002,  0.000025
57526,  0.000049,  0.000038
57527,  0.000095,  0.000132
57528,  0.000137,  0.000232
57529,  0.000171,  0.000240
57530,  0.000193,  0.000178
57531,  0.000197,  0.000095
57532,  0.000179,  0.000021
57533,  0.000103,  0.000049
57534,  0.000007,  0.000117
57535, -0.000088,  0.000192
57536, -0.000122,  0.000229
57537, -0.000112,  0.000236
57538, -0.000081,  0.000225
57539, -0.000037,  0.000200
57540,  0.000011,  0.000163
57541,  0.000052,  0.000112
57542,  0.000089,  0.000059
57543,  0.000103,  0.000022
57544,  0.000102, -0.000000
57545,  0.000095, -0.000009
57546,  0.000092, -0.000007
57547,  0.000099,  0.000006
57548,  0.000139,  0.000035
57549,  0.000182,  0.000065
57550,  0.000192,  0.000082
57551,  0.000176,  0.000085
57552,  0.000146,  0.000081
57553,  0.000111,  0.000072
57554,  0.000090,  0.000063
57555,  0.000074,  0.000053
57556,  0.000063,  0.000043
57557,  0.000053,  0.000035
57558,  0.000049,  0.000029
57559,  0.000058,  0.000022
57560,  0.000082,  0.000013
57561,  0.000155, -0.000002
57562,  0.000239, -0.000018
57563,  0.000310, -0.000031
57564,  0.000274, -0.000035
57565,  0.000187, -0.000031
57566,  0.000113, -0.000023
57567,  0.000088, -0.000010
57568,  0.000163,  0.000007
57569,  0.000155,  0.000021
57570,  0.000060,  0.000030
57571,  0.000007,  0.000015
57572,  0.000003, -0.000012
57573,  0.000025, -0.000033
57574,  0.000071, -0.000033
57575,  0.000159,  0.000054
57576,  0.000233,  0.000112
57577,  0.000248,  0.000055
57578,  0.000231, -0.000000
57579,  0.000201, -0.000007
57580,  0.000170,  0.000009
57581,  0.000149,  0.000031
57582,  0.000180,  0.000014
57583,  0.000230, -0.000016
57584,  0.000276, -0.000045
57585,  0.000290, -0.000077
57586,  0.000278, -0.000101
57587,  0.000244, -0.000104
57588,  0.000189, -0.000078
57589,  0.000106, -0.000005
57590,  0.000119,  0.000001
57591,  0.000217, -0.000060
57592,  0.000258, -0.000094
57593,  0.000244, -0.000098
57594,  0.000214, -0.000088
57595,  0.000181, -0.000067
57596,  0.000184, -0.000032
57597,  0.000201,  0.000007
57598,  0.000219,  0.000043
57599,  0.000234,  0.000052
57600,  0.000243,  0.000044
57601,  0.000245,  0.000030
57602,  0.000240,  0.000017
57603,  0.000213,  0.000021
57604,  0.000179,  0.000030
57605,  0.000148,  0.000036
57606,  0.000143,  0.000025
57607,  0.000153,  0.000002
57608,  0.000166, -0.000021
57609,  0.000177, -0.000040
57610,  0.000168, -0.000034
57611,  0.000151, -0.000022
57612,  0.000132, -0.000014
57613,  0.000112, -0.000067
57614,  0.000096, -0.000151
57615,  0.000089, -0.000230
57616,  0.000095, -0.000284
57617,  0.000119, -0.000296
57618,  0.000183, -0.000202
57619,  0.000247, -0.000086
57620,  0.000297, -0.000061
57621,  0.000313, -0.000095
57622,  0.000275, -0.000122
57623,  0.000165, -0.000099
57624, -0.000076,  0.000043
57625,  0.000105,  0.000015
57626,  0.000089, -0.000072
57627, -0.000005, -0.000132
57628,  0.000018, -0.000162
57629,  0.000089, -0.000168
57630,  0.000175, -0.000156
57631,  0.000195, -0.000129
57632,  0.000189, -0.000092
57633,  0.000176, -0.000051
57634,  0.000156, -0.000006
57635,  0.000133,  0.000034
57636,  0.000112,  0.000062
57637,  0.000096,  0.000071
57638,  0.000089,  0.000053
57639,  0.000089,  0.000006
57640,  0.000176, -0.000140
57641,  0.000257, -0.000245
57642,  0.000284, -0.000253
57643,  0.000278, -0.000211
57644,  0.000250, -0.000149
57645,  0.000194, -0.000114
57646,  0.000161, -0.000092
57647,  0.000198, -0.000086
57648,  0.000198, -0.000070
57649,  0.000131, -0.000040
57650,  0.000038, -0.000007
57651, -0.000050,  0.000019
57652, -0.000046,  0.000010
57653, -0.000003, -0.000013
57654,  0.000052, -0.000042
57655,  0.000094, -0.000063
57656,  0.000127, -0.000079
57657,  0.000153, -0.000090
57658,  0.000172, -0.000097
57659,  0.000178, -0.000096
57660,  0.000176, -0.000091
57661,  0.000169, -0.000085
57662,  0.000147, -0.000086
57663,  0.000121, -0.000092
57664,  0.000100, -0.000100
57665,  0.000092, -0.000109
57666,  0.000104, -0.000120
57667,  0.000153, -0.000135
57668,  0.000127, -0.000090
57669,  0.000093, -0.000041
57670,  0.000096, -0.000020
57671,  0.000114, -0.000016
57672,  0.000137, -0.000026
57673,  0.000154, -0.000044
57674,  0.000142, -0.000069
57675,  0.000123, -0.000090
57676,  0.000081, -0.000077
57677,  0.000039, -0.000042
57678,  0.000036, -0.000009
57679,  0.000101,  0.000005
57680,  0.000282, -0.000019
57681,  0.000289, -0.000086
57682,  0.000125, -0.000176
57683,  0.000052, -0.000193
57684,  0.000070, -0.000151
57685,  0.000116, -0.000090
57686,  0.000167, -0.000034
57687,  0.000167, -0.000054
57688,  0.000149, -0.000101
57689,  0.000131, -0.000146
57690,  0.000131, -0.000141
57691,  0.000141, -0.000108
57692,  0.000153, -0.000073
57693,  0.000161, -0.000047
57694,  0.000154, -0.000073
57695,  0.000139, -0.000119
57696,  0.000120, -0.000169
57697,  0.000098, -0.000201
57698,  0.000076, -0.000220
57699,  0.000059, -0.000228
57700,  0.000050, -0.000226
57701,  0.000068, -0.000206
57702,  0.000093, -0.000179
57703,  0.000116, -0.000152
57704,  0.000103, -0.000162
57705,  0.000071, -0.000184
57706,  0.000040, -0.000188
57707,  0.000020, -0.000158
57708,  0.000009, -0.000066
57709,  0.000216, -0.000008
57710,  0.000121, -0.000017
57711, -0.000015, -0.000073
57712,  0.000007, -0.000143
57713,  0.000074, -0.000200
57714,  0.000120, -0.000213
57715,  0.000062, -0.000144
57716,  0.000010, -0.000086
57717, -0.000006, -0.000065
57718,  0.000000, -0.000066
57719,  0.000022, -0.000076
57720,  0.000051, -0.000087
57721,  0.000080, -0.000087
57722,  0.000107, -0.000058
57723,  0.000026, -0.000096
57724,  0.000090, -0.000140
57725,  0.000141, -0.000152
57726,  0.000082, -0.000144
57727,  0.000004, -0.000131
57728, -0.000029, -0.000127
57729,  0.000062, -0.000151
57730,  0.000095, -0.000182
57731,  0.000051, -0.000212
57732,  0.000030, -0.000222
57733,  0.000021, -0.000215
57734, -0.000008, -0.000195
57735, -0.000075, -0.000166
57736, -0.000218, -0.000117
57737, -0.000158, -0.000226
57738, -0.000051, -0.000339
57739, -0.000012, -0.000361
57740, -0.000001, -0.000336
57741, -0.000007, -0.000282
57742, -0.000018, -0.000221
57743, -0.000021, -0.000171
57744,  0.000000, -0.000158
57745, -0.000000, -0.000136
57746, -0.000029, -0.000099
57747, -0.000070, -0.000060
57748, -0.000108, -0.000028
57749, -0.000130, -0.000011
57750, -0.000123, -0.000021
57751, -0.000041, -0.000092
57752,  0.000052, -0.000172
57753,  0.000106, -0.000192
57754,  0.000120, -0.000168
57755,  0.000107, -0.000135
57756,  0.000070, -0.000113
57757,  0.000015, -0.000126
57758, -0.000058, -0.000202
57759, -0.000088, -0.000232
57760, -0.000063, -0.000195
57761, -0.000016, -0.000132
57762,  0.000031, -0.000074
57763,  0.000054, -0.000052
57764,  0.000029, -0.000097
57765, -0.000087, -0.000286
57766, -0.000120, -0.000149
57767, -0.000172, -0.000023
57768, -0.000272, -0.000079
57769, -0.000326, -0.000177
57770, -0.000262, -0.000227
57771,  0.000016, -0.000124
57772,  0.000115, -0.000056
57773, -0.000030, -0.000084
57774, -0.000110, -0.000110
57775, -0.000121, -0.000124
57776, -0.000099, -0.000124
57777, -0.000056, -0.000112
57778, -0.000033, -0.000115
57779, -0.000027, -0.000128
57780, -0.000028, -0.000147
57781, -0.000024, -0.000164
57782, -0.000019, -0.000180
57783, -0.000020, -0.000192
57784, -0.000029, -0.000199
57785, -0.000062, -0.000193
57786, -0.000102, -0.000181
57787, -0.000140, -0.000168
57788, -0.000182, -0.000178
57789, -0.000211, -0.000195
57790, -0.000206, -0.000198
57791, -0.000150, -0.000176
57792, -0.000015, -0.000107
57793, -0.000011, -0.000109
57794, -0.000133, -0.000179
57795, -0.000194, -0.000213
57796, -0.000191, -0.000206
57797, -0.000165, -0.000177
57798, -0.000125, -0.000129
57799, -0.000076, -0.000068
57800, -0.000131,  0.000068
57801, -0.000156, -0.000011
57802, -0.000151, -0.000113
57803, -0.000146, -0.000111
57804, -0.000141, -0.000072
57805, -0.000148, -0.000097
57806, -0.000141, -0.000073
57807, -0.000081,  0.000204
57808, -0.000039,  0.000014
57809, -0.000092, -0.000123
57810, -0.000153, -0.000129
57811, -0.000161, -0.000158
57812, -0.000146, -0.000182
57813, -0.000128, -0.000196
57814, -0.000110, -0.000199
57815, -0.000094, -0.000189
57816, -0.000100, -0.000146
57817, -0.000121, -0.000086
57818, -0.000149, -0.000025
57819, -0.000183,  0.000026
57820, -0.000221,  0.000033
57821, -0.000258,  0.000019
57822, -0.000289, -0.000003
57823, -0.000297, -0.000020
57824, -0.000289, -0.000034
57825, -0.000270, -0.000049
57826, -0.000243, -0.000065
57827, -0.000210, -0.000095
57828, -0.000173, -0.000120
57829, -0.000138, -0.000130
57830, -0.000112, -0.000073
57831, -0.000093,  0.000019
57832, -0.000082,  0.000111
57833, -0.000079,  0.000180
57834, -0.000089,  0.000153
57835, -0.000106,  0.000087
57836, -0.000127,  0.000015
57837, -0.000147,  0.000001
57838, -0.000164,  0.000016
57839, -0.000179,  0.000025
57840, -0.000188,  0.000012
57841, -0.000205, -0.000131
57842, -0.000190, -0.000190
57843, -0.000118, -0.000072
57844, -0.000063,  0.000045
57845, -0.000050,  0.000090
57846, -0.000063,  0.000092
57847, -0.000092,  0.000067
57848, -0.000121,  0.000043
57849, -0.000149,  0.000017
57850, -0.000170, -0.000009
57851, -0.000149, -0.000003
57852, -0.000107,  0.000018
57853, -0.000069,  0.000040
57854, -0.000050,  0.000053
57855, -0.000080,  0.000037
57856, -0.000130,  0.000012
57857, -0.000193,  0.000016
57858, -0.000256,  0.000044
57859, -0.000302,  0.000081
57860, -0.000315,  0.000119
57861, -0.000282,  0.000150
57862, -0.000188,  0.000166
57863,  0.000013,  0.000160
57864, -0.000065,  0.000094
57865, -0.000182,  0.000044
57866, -0.000195,  0.000043
57867, -0.000165,  0.000066
57868, -0.000119,  0.000097
57869, -0.000162,  0.000129
57870, -0.000207,  0.000136
57871, -0.000201,  0.000095
57872, -0.000108, -0.000020
57873, -0.000082, -0.000112
57874, -0.000138, -0.000130
57875, -0.000213, -0.000055
57876, -0.000252,  0.000155
57877, -0.000221,  0.000229
57878, -0.000139,  0.000160
57879, -0.000096,  0.000131
57880, -0.000089,  0.000147
57881, -0.000096,  0.000175
57882, -0.000107,  0.000207
57883, -0.000103,  0.000230
57884, -0.000094,  0.000249
57885, -0.000086,  0.000265
57886, -0.000089,  0.000268
57887, -0.000100,  0.000262
57888, -0.000115,  0.000251
57889, -0.000132,  0.000237
57890, -0.000150,  0.000221
57891, -0.000166,  0.000205
57892, -0.000179,  0.000192
57893, -0.000177,  0.000183
57894, -0.000170,  0.000181
57895, -0.000164,  0.000185
57896, -0.000161,  0.000196
57897, -0.000163,  0.000219
57898, -0.000169,  0.000231
57899, -0.000163,  0.000218
57900, -0.000088,  0.000135
57901,  0.000014,  0.000029
57902,  0.000040,  0.000030
57903, -0.000013,  0.000131
57904, -0.000081,  0.000234
57905, -0.000113,  0.000254
57906, -0.000112,  0.000206
57907, -0.000102,  0.000172
57908, -0.000087,  0.000159
57909, -0.000071,  0.000156
57910, -0.000058,  0.000163
57911, -0.000052,  0.000177
57912, -0.000094,  0.000210
57913, -0.000100,  0.000228
57914,  0.000003,  0.000200
57915,  0.000085,  0.000180
57916,  0.000034,  0.000213
57917, -0.000057,  0.000250
57918, -0.000095,  0.000238
57919, -0.000101,  0.000196
57920, -0.000087,  0.000133
57921, -0.000075,  0.000100
57922, -0.000072,  0.000112
57923, -0.000073,  0.000147
57924, -0.000074,  0.000188
57925, -0.000066,  0.000189
57926, -0.000053,  0.000177
57927, -0.000041,  0.000164
57928,  0.000030,  0.000116
57929,  0.000103,  0.000073
57930,  0.000113,  0.000083
57931,  0.000017,  0.000177
57932, -0.000257,  0.000411
57933, -0.000295,  0.000449
57934, -0.000093,  0.000288
57935,  0.000022,  0.000181
57936,  0.000038,  0.000142
57937,  0.000025,  0.000126
57938,  0.000001,  0.000127
57939,  0.000016,  0.000137
57940,  0.000036,  0.000154
57941,  0.000042,  0.000172
57942, -0.000005,  0.000179
57943, -0.000055,  0.000185
57944, -0.000037,  0.000212
57945,  0.000037,  0.000237
57946, -0.000052,  0.000120
57947,  0.000002,  0.000017
57948,  0.000062,  0.000055
57949,  0.000047,  0.000113
57950, -0.000006,  0.000139
57951, -0.000041,  0.000161
57952,  0.000034,  0.000210
57953,  0.000107,  0.000249
57954,  0.000104,  0.000252
57955,  0.000061,  0.000232
57956,  0.000037,  0.000196
57957,  0.000030,  0.000154
57958,  0.000032,  0.000120
57959,  0.000037,  0.000107
57960,  0.000041,  0.000170
57961,  0.000045,  0.000258
57962,  0.000049,  0.000339
57963,  0.000055,  0.000346
57964,  0.000061,  0.000307
57965,  0.000066,  0.000254
57966,  0.000070,  0.000202
57967,  0.000065,  0.000206
57968,  0.000059,  0.000222
57969,  0.000060,  0.000221
57970,  0.000075,  0.000180
57971,  0.000080,  0.000134
57972,  0.000058,  0.000113
57973,  0.000035,  0.000107
57974,  0.000074,  0.000127
57975,  0.000136,  0.000154
57976,  0.000183,  0.000170
57977,  0.000167,  0.000141
57978,  0.000128,  0.000110
57979,  0.000110,  0.000150
57980,  0.000103,  0.000215
57981,  0.000090,  0.000230
57982,  0.000076,  0.000214
57983,  0.000068,  0.000188
57984,  0.000099,  0.000186
57985,  0.000147,  0.000203
57986,  0.000189,  0.000229
57987,  0.000211,  0.000264
57988,  0.000163,  0.000364
57989,  0.000116,  0.000389
57990,  0.000113,  0.000224
57991,  0.000127,  0.000086
57992,  0.000139,  0.000061
57993,  0.000149,  0.000098
57994,  0.000155,  0.000168
57995,  0.000147,  0.000204
57996,  0.000134,  0.000229
57997,  0.000121,  0.000250
57998,  0.000123,  0.000228
57999,  0.000135,  0.000184
58000,  0.000149,  0.000140
58001,  0.000160,  0.000108
58002,  0.000166,  0.000100
58003,  0.000157,  0.000157
58004,  0.000144,  0.000222
58005,  0.000093,  0.000206
58006,  0.000041,  0.000138
58007,  0.000045,  0.000072
58008,  0.000149,  0.000047
58009,  0.000426,  0.000108
58010,  0.000478,  0.000158
58011,  0.000302,  0.000179
58012,  0.000190,  0.000184
58013,  0.000155,  0.000179
58014,  0.000146,  0.000164
58015,  0.000156,  0.000146
58016,  0.000175,  0.000123
58017,  0.000200,  0.000105
58018,  0.000225,  0.000098
58019,  0.000084,  0.000211
58020, -0.000081,  0.000355
58021, -0.000111,  0.000424
58022,  0.000099,  0.000351
58023,  0.000569,  0.000110
58024,  0.000600,  0.000045
58025,  0.000310,  0.000116
58026,  0.000184,  0.000145
58027,  0.000194,  0.000137
58028,  0.000228,  0.000128
58029,  0.000269,  0.000120
58030,  0.000273,  0.000113
58031,  0.000263,  0.000111
58032,  0.000251,  0.000119
58033,  0.000254,  0.000191
58034,  0.000260,  0.000279
58035,  0.000260,  0.000329
58036,  0.000247,  0.000307
58037,  0.000212,  0.000161
58038,  0.000209,  0.000110
58039,  0.000230,  0.000140
58040,  0.000200,  0.000125
58041,  0.000145,  0.000083
58042,  0.000118,  0.000068
58043,  0.000156,  0.000107
58044,  0.000311,  0.000248
58045,  0.000356,  0.000271
58046,  0.000285,  0.000169
58047,  0.000251,  0.000092
58048,  0.000259,  0.000051
58049,  0.000279,  0.000025
58050,  0.000304,  0.000017
58051,  0.000321,  0.000044
58052,  0.000334,  0.000085
58053,  0.000344,  0.000126
58054,  0.000345,  0.000142
58055,  0.000339,  0.000140
58056,  0.000331,  0.000125
58057,  0.000323,  0.000100
58058,  0.000323,  0.000054
58059,  0.000326,  0.000005
58060,  0.000330, -0.000032
58061,  0.000331,  0.000006
58062,  0.000332,  0.000077
58063,  0.000337,  0.000132
58064,  0.000351,  0.000142
58065,  0.000392,  0.000078
58066,  0.000224, -0.000117
58067,  0.000230,  0.000048
58068,  0.000300,  0.000247
58069,  0.000303,  0.000250
58070,  0.000280,  0.000161
58071,  0.000248,  0.000032
58072,  0.000251, -0.000011
58073,  0.000265, -0.000025
58074,  0.000280, -0.000032
58075,  0.000293, -0.000021
58076,  0.000301, -0.000002
58077,  0.000303,  0.000015
58078,  0.000296,  0.000021
58079,  0.000275,  0.000009
58080,  0.000253, -0.000011
58081,  0.000237, -0.000033
58082,  0.000229, -0.000058
58083,  0.000235, -0.000081
58084,  0.000258, -0.000103
58085,  0.000303, -0.000122
58086,  0.000397, -0.000145
58087,  0.000375, -0.000089
58088,  0.000300, -0.000033
58089,  0.000280, -0.000060
58090,  0.000240, -0.000070
58091,  0.000253, -0.000120
58092,  0.000295, -0.000128
58093,  0.000327, -0.000076
58094,  0.000331, -0.000104
58095,  0.000339, -0.000112
58096,  0.000361, -0.000100
58097,  0.000335, -0.000093
58098,  0.000305, -0.000061
58099,  0.000282, -0.000077
58100,  0.000281, -0.000125
58101,  0.000318, -0.000128
58102,  0.000369, -0.000111
58103,  0.000376, -0.000096
58104,  0.000354, -0.000089
58105,  0.000324, -0.000096
58106,  0.000293, -0.000123
58107,  0.000270, -0.000182
58108,  0.000270, -0.000225
58109,  0.000298, -0.000235
58110,  0.000339, -0.000223
58111,  0.000381, -0.000196
58112,  0.000415, -0.000161
58113,  0.000428, -0.000126
58114,  0.000411, -0.000096
58115,  0.000353, -0.000078
58116,  0.000233, -0.000082
58117,  0.000147, -0.000103
58118,  0.000113, -0.000138
58119,  0.000118, -0.000175
58120,  0.000150, -0.000206
58121,  0.000198, -0.000220
58122,  0.000251, -0.000192
58123,  0.000301, -0.000156
58124,  0.000329, -0.000156
58125,  0.000334, -0.000180
58126,  0.000327, -0.000200
58127,  0.000308, -0.000199
58128,  0.000291, -0.000087
58129,  0.000260, -0.000024
58130,  0.000205, -0.000128
58131,  0.000154, -0.000231
58132,  0.000122, -0.000267
58133,  0.000107, -0.000264
58134,  0.000110, -0.000240
58135,  0.000147, -0.000228
58136,  0.000196, -0.000216
58137,  0.000246, -0.000203
58138,  0.000266, -0.000194
58139,  0.000266, -0.000189
58140,  0.000254, -0.000188
58141,  0.000234, -0.000193
58142,  0.000208, -0.000212
58143,  0.000180, -0.000235
58144,  0.000156, -0.000255
58145,  0.000166, -0.000252
58146,  0.000190, -0.000238
58147,  0.000208, -0.000227
58148,  0.000208, -0.000228
58149,  0.000175, -0.000251
58150,  0.000133, -0.000275
58151,  0.000093, -0.000294
58152,  0.000040, -0.000345
58153, -0.000003, -0.000399
58154, -0.000003, -0.000403
58155,  0.000067, -0.000320
58156,  0.000264, -0.000058
58157,  0.000222, -0.000294
58158,  0.000119, -0.000296
58159,  0.000081, -0.000201
58160,  0.000097, -0.000234
58161,  0.000131, -0.000292
58162,  0.000155, -0.000319
58163,  0.000134, -0.000246
